text,label
What is your favorite movie,not_complaint
What is your name,not_complaint
What is your purpose,not_complaint
What's up,not_complaint
Where do you live,not_complaint
Who are you,not_complaint
Who created this system,not_complaint
Who discovered gravity,not_complaint
Who is the best football player,not_complaint
Who is the chief justice of india,not_complaint
Who is the prime minister of india,not_complaint
Who made you,not_complaint
Who wrote romeo and juliet,not_complaint
Why,not_complaint
Why is the sky blue,not_complaint
Write a short poem about nature,not_complaint
Yeah,not_complaint
Yep,not_complaint
Yes,not_complaint
Yo,not_complaint
alright,not_complaint
alright :),not_complaint
alright got it,not_complaint
alright got it :),not_complaint
alright got it please,not_complaint
alright got it!,not_complaint
alright got it.,not_complaint
alright got it?,not_complaint
alright please,not_complaint
alright!,not_complaint
alright.,not_complaint
alright?,not_complaint
anyone?,not_complaint
appreciate it,not_complaint
appreciate it :),not_complaint
appreciate it please,not_complaint
appreciate it!,not_complaint
appreciate it.,not_complaint
appreciate it?,not_complaint
are you a robot,not_complaint
are you a robot :),not_complaint
are you a robot please,not_complaint
are you a robot!,not_complaint
are you a robot.,not_complaint
are you a robot?,not_complaint
are you an ai,not_complaint
are you an ai :),not_complaint
are you an ai please,not_complaint
are you an ai!,not_complaint
are you an ai.,not_complaint
are you an ai?,not_complaint
are you human,not_complaint
are you human :),not_complaint
are you human please,not_complaint
are you human!,not_complaint
are you human.,not_complaint
are you human?,not_complaint
bye,not_complaint
bye :),not_complaint
bye please,not_complaint
bye!,not_complaint
bye.,not_complaint
bye?,not_complaint
can you help me with my math homework,not_complaint
can you help me with my math homework :),not_complaint
can you help me with my math homework please,not_complaint
can you help me with my math homework!,not_complaint
can you help me with my math homework.,not_complaint
can you help me with my math homework?,not_complaint
can you summarize this paragraph,not_complaint
can you summarize this paragraph :),not_complaint
can you summarize this paragraph please,not_complaint
can you summarize this paragraph!,not_complaint
can you summarize this paragraph.,not_complaint
can you summarize this paragraph?,not_complaint
can you talk to me,not_complaint
can you talk to me :),not_complaint
can you talk to me please,not_complaint
can you talk to me!,not_complaint
can you talk to me.,not_complaint
can you talk to me?,not_complaint
catch you later,not_complaint
catch you later :),not_complaint
catch you later please,not_complaint
catch you later!,not_complaint
catch you later.,not_complaint
catch you later?,not_complaint
cool,not_complaint
cool :),not_complaint
cool please,not_complaint
cool thanks,not_complaint
cool thanks :),not_complaint
cool thanks please,not_complaint
cool thanks!,not_complaint
cool thanks.,not_complaint
cool thanks?,not_complaint
cool!,not_complaint
cool.,not_complaint
cool?,not_complaint
correct the grammar in this sentence,not_complaint
correct the grammar in this sentence :),not_complaint
correct the grammar in this sentence please,not_complaint
correct the grammar in this sentence!,not_complaint
correct the grammar in this sentence.,not_complaint
correct the grammar in this sentence?,not_complaint
define jurisprudence,not_complaint
define jurisprudence :),not_complaint
define jurisprudence please,not_complaint
define jurisprudence!,not_complaint
define jurisprudence.,not_complaint
define jurisprudence?,not_complaint
do you have feelings,not_complaint
do you have feelings :),not_complaint
do you have feelings please,not_complaint
do you have feelings!,not_complaint
do you have feelings.,not_complaint
do you have feelings?,not_complaint
do you know any funny jokes,not_complaint
do you know any funny jokes :),not_complaint
do you know any funny jokes please,not_complaint
do you know any funny jokes!,not_complaint
do you know any funny jokes.,not_complaint
do you know any funny jokes?,not_complaint
do you know riddles,not_complaint
do you know riddles :),not_complaint
do you know riddles please,not_complaint
do you know riddles!,not_complaint
do you know riddles.,not_complaint
do you know riddles?,not_complaint
do you like music,not_complaint
do you like music :),not_complaint
do you like music please,not_complaint
do you like music!,not_complaint
do you like music.,not_complaint
do you like music?,not_complaint
evening,not_complaint
evening :),not_complaint
evening please,not_complaint
evening!,not_complaint
evening.,not_complaint
evening?,not_complaint
explain quantum physics,not_complaint
explain quantum physics :),not_complaint
explain quantum physics please,not_complaint
explain quantum physics!,not_complaint
explain quantum physics.,not_complaint
explain quantum physics?,not_complaint
explain theory of relativity,not_complaint
explain theory of relativity :),not_complaint
explain theory of relativity please,not_complaint
explain theory of relativity!,not_complaint
explain theory of relativity.,not_complaint
explain theory of relativity?,not_complaint
fine,not_complaint
fine :),not_complaint
fine please,not_complaint
fine!,not_complaint
fine.,not_complaint
fine?,not_complaint
give me a recipe for pasta,not_complaint
give me a recipe for pasta :),not_complaint
give me a recipe for pasta please,not_complaint
give me a recipe for pasta!,not_complaint
give me a recipe for pasta.,not_complaint
give me a recipe for pasta?,not_complaint
give me a riddle to solve,not_complaint
give me a riddle to solve :),not_complaint
give me a riddle to solve please,not_complaint
give me a riddle to solve!,not_complaint
give me a riddle to solve.,not_complaint
give me a riddle to solve?,not_complaint
give me some study tips,not_complaint
give me some study tips :),not_complaint
give me some study tips please,not_complaint
give me some study tips!,not_complaint
give me some study tips.,not_complaint
give me some study tips?,not_complaint
good afternoon,not_complaint
good afternoon :),not_complaint
good afternoon please,not_complaint
good afternoon!,not_complaint
good afternoon.,not_complaint
good afternoon?,not_complaint
good evening,not_complaint
good evening :),not_complaint
good evening please,not_complaint
good evening!,not_complaint
good evening.,not_complaint
good evening?,not_complaint
good morning,not_complaint
good morning :),not_complaint
good morning please,not_complaint
good morning!,not_complaint
good morning.,not_complaint
good morning?,not_complaint
good night,not_complaint
good night :),not_complaint
good night and bye,not_complaint
good night and bye :),not_complaint
good night and bye please,not_complaint
good night and bye!,not_complaint
good night and bye.,not_complaint
good night and bye?,not_complaint
good night please,not_complaint
good night!,not_complaint
good night.,not_complaint
good night?,not_complaint
goodbye,not_complaint
goodbye :),not_complaint
goodbye please,not_complaint
goodbye!,not_complaint
goodbye.,not_complaint
goodbye?,not_complaint
got it,not_complaint
got it :),not_complaint
got it please,not_complaint
got it!,not_complaint
got it.,not_complaint
got it?,not_complaint
great,not_complaint
great :),not_complaint
great please,not_complaint
great!,not_complaint
great.,not_complaint
great?,not_complaint
greetings,not_complaint
greetings :),not_complaint
greetings please,not_complaint
greetings!,not_complaint
greetings.,not_complaint
greetings?,not_complaint
have a great day,not_complaint
have a great day :),not_complaint
have a great day please,not_complaint
have a great day!,not_complaint
have a great day.,not_complaint
have a great day?,not_complaint
have a nice day,not_complaint
have a nice day :),not_complaint
have a nice day please,not_complaint
have a nice day!,not_complaint
have a nice day.,not_complaint
have a nice day?,not_complaint
hello,not_complaint
hello :),not_complaint
hello assistant,not_complaint
hello assistant :),not_complaint
hello assistant please,not_complaint
hello assistant!,not_complaint
hello assistant.,not_complaint
hello assistant?,not_complaint
hello bot,not_complaint
hello bot :),not_complaint
hello bot please,not_complaint
hello bot!,not_complaint
hello bot.,not_complaint
hello bot?,not_complaint
hello how are you,not_complaint
hello how are you :),not_complaint
hello how are you please,not_complaint
hello how are you!,not_complaint
hello how are you.,not_complaint
hello how are you?,not_complaint
hello please,not_complaint
hello there,not_complaint
hello there :),not_complaint
hello there bot,not_complaint
hello there bot :),not_complaint
hello there bot please,not_complaint
hello there bot!,not_complaint
hello there bot.,not_complaint
hello there bot?,not_complaint
hello there please,not_complaint
hello there!,not_complaint
hello there.,not_complaint
hello there?,not_complaint
hello!,not_complaint
hello.,not_complaint
hello?,not_complaint
help,not_complaint
help :),not_complaint
help please,not_complaint
help!,not_complaint
help.,not_complaint
help?,not_complaint
hey,not_complaint
hey :),not_complaint
hey judi,not_complaint
hey judi :),not_complaint
hey judi please,not_complaint
hey judi!,not_complaint
hey judi.,not_complaint
hey judi?,not_complaint
hey please,not_complaint
hey there,not_complaint
hey there :),not_complaint
hey there please,not_complaint
hey there!,not_complaint
hey there.,not_complaint
hey there?,not_complaint
hey!,not_complaint
hey.,not_complaint
hey?,not_complaint
hi,not_complaint
hi :),not_complaint
hi bot,not_complaint
hi bot :),not_complaint
hi bot please,not_complaint
hi bot!,not_complaint
hi bot.,not_complaint
hi bot?,not_complaint
hi judi,not_complaint
hi judi :),not_complaint
hi judi please,not_complaint
hi judi!,not_complaint
hi judi.,not_complaint
hi judi?,not_complaint
hi please,not_complaint
hi!,not_complaint
hi.,not_complaint
hi?,not_complaint
hmm,not_complaint
hmm :),not_complaint
hmm please,not_complaint
hmm!,not_complaint
hmm.,not_complaint
hmm?,not_complaint
how,not_complaint
how :),not_complaint
how are you,not_complaint
how are you :),not_complaint
how are you doing,not_complaint
how are you doing :),not_complaint
how are you doing please,not_complaint
how are you doing!,not_complaint
how are you doing.,not_complaint
how are you doing?,not_complaint
how are you please,not_complaint
how are you!,not_complaint
how are you.,not_complaint
how are you?,not_complaint
how do computers work,not_complaint
how do computers work :),not_complaint
how do computers work please,not_complaint
how do computers work!,not_complaint
how do computers work.,not_complaint
how do computers work?,not_complaint
how do you calculate the area of a circle,not_complaint
how do you calculate the area of a circle :),not_complaint
how do you calculate the area of a circle please,not_complaint
how do you calculate the area of a circle!,not_complaint
how do you calculate the area of a circle.,not_complaint
how do you calculate the area of a circle?,not_complaint
how do you work,not_complaint
how do you work :),not_complaint
how do you work please,not_complaint
how do you work!,not_complaint
how do you work.,not_complaint
how do you work?,not_complaint
how does photosynthesis work,not_complaint
how does photosynthesis work :),not_complaint
how does photosynthesis work please,not_complaint
how does photosynthesis work!,not_complaint
how does photosynthesis work.,not_complaint
how does photosynthesis work?,not_complaint
how does the judiciary system work,not_complaint
how does the judiciary system work :),not_complaint
how does the judiciary system work please,not_complaint
how does the judiciary system work!,not_complaint
how does the judiciary system work.,not_complaint
how does the judiciary system work?,not_complaint
how far is the moon,not_complaint
how far is the moon :),not_complaint
how far is the moon please,not_complaint
how far is the moon!,not_complaint
how far is the moon.,not_complaint
how far is the moon?,not_complaint
how is it going,not_complaint
how is it going :),not_complaint
how is it going please,not_complaint
how is it going!,not_complaint
how is it going.,not_complaint
how is it going?,not_complaint
how many articles are in the Indian constitution,not_complaint
how many articles are in the Indian constitution :),not_complaint
how many articles are in the Indian constitution please,not_complaint
how many articles are in the Indian constitution!,not_complaint
how many articles are in the Indian constitution.,not_complaint
how many articles are in the Indian constitution?,not_complaint
how many articles are in the indian constitution,not_complaint
how many continents are there,not_complaint
how many continents are there :),not_complaint
how many continents are there please,not_complaint
how many continents are there!,not_complaint
how many continents are there.,not_complaint
how many continents are there?,not_complaint
how many planets are in our solar system,not_complaint
how many planets are in our solar system :),not_complaint
how many planets are in our solar system please,not_complaint
how many planets are in our solar system!,not_complaint
how many planets are in our solar system.,not_complaint
how many planets are in our solar system?,not_complaint
how please,not_complaint
how to become an advocate in India,not_complaint
how to become an advocate in India :),not_complaint
how to become an advocate in India please,not_complaint
how to become an advocate in India!,not_complaint
how to become an advocate in India.,not_complaint
how to become an advocate in India?,not_complaint
how to become an advocate in india,not_complaint
how to prepare for exams,not_complaint
how to prepare for exams :),not_complaint
how to prepare for exams please,not_complaint
how to prepare for exams!,not_complaint
how to prepare for exams.,not_complaint
how to prepare for exams?,not_complaint
how to write a formal email,not_complaint
how to write a formal email :),not_complaint
how to write a formal email please,not_complaint
how to write a formal email!,not_complaint
how to write a formal email.,not_complaint
how to write a formal email?,not_complaint
how!,not_complaint
how's the weather today,not_complaint
how's the weather today :),not_complaint
how's the weather today please,not_complaint
how's the weather today!,not_complaint
how's the weather today.,not_complaint
how's the weather today?,not_complaint
how's your day,not_complaint
how's your day :),not_complaint
how's your day please,not_complaint
how's your day!,not_complaint
how's your day.,not_complaint
how's your day?,not_complaint
how.,not_complaint
how?,not_complaint
howdy,not_complaint
howdy :),not_complaint
howdy please,not_complaint
howdy!,not_complaint
howdy.,not_complaint
howdy?,not_complaint
i am doing my college assignment,not_complaint
i am excited for my vacation,not_complaint
i am feeling happy today,not_complaint
i am going to college today,not_complaint
i am learning how to drive,not_complaint
i am studying computer science,not_complaint
i appreciate your help,not_complaint
i appreciate your help :),not_complaint
i appreciate your help please,not_complaint
i appreciate your help!,not_complaint
i appreciate your help.,not_complaint
i appreciate your help?,not_complaint
i ate pizza for lunch,not_complaint
i bought a new laptop yesterday,not_complaint
i had a cup of coffee,not_complaint
i love playing basketball,not_complaint
i love watching movies on weekends,not_complaint
is anyone there,not_complaint
is anyone there :),not_complaint
is anyone there please,not_complaint
is anyone there!,not_complaint
is anyone there.,not_complaint
is anyone there?,not_complaint
k,not_complaint
k :),not_complaint
k please,not_complaint
k!,not_complaint
k.,not_complaint
k?,not_complaint
listening to music helps me relax,not_complaint
listening to music helps me relax :),not_complaint
listening to music helps me relax please,not_complaint
listening to music helps me relax!,not_complaint
listening to music helps me relax.,not_complaint
listening to music helps me relax?,not_complaint
make me laugh,not_complaint
make me laugh :),not_complaint
make me laugh please,not_complaint
make me laugh!,not_complaint
make me laugh.,not_complaint
make me laugh?,not_complaint
many thanks,not_complaint
many thanks :),not_complaint
many thanks please,not_complaint
many thanks!,not_complaint
many thanks.,not_complaint
many thanks?,not_complaint
morning,not_complaint
morning :),not_complaint
morning please,not_complaint
morning!,not_complaint
morning.,not_complaint
morning?,not_complaint
my exam is tomorrow morning,not_complaint
my exam is tomorrow morning :),not_complaint
my exam is tomorrow morning please,not_complaint
my exam is tomorrow morning!,not_complaint
my exam is tomorrow morning.,not_complaint
my exam is tomorrow morning?,not_complaint
nah,not_complaint
nah :),not_complaint
nah please,not_complaint
nah!,not_complaint
nah.,not_complaint
nah?,not_complaint
namaste,not_complaint
namaste :),not_complaint
namaste please,not_complaint
namaste!,not_complaint
namaste.,not_complaint
namaste?,not_complaint
no,not_complaint
no :),not_complaint
no please,not_complaint
no problem,not_complaint
no problem :),not_complaint
no problem please,not_complaint
no problem!,not_complaint
no problem.,not_complaint
no problem?,not_complaint
no!,not_complaint
no.,not_complaint
no?,not_complaint
nope,not_complaint
nope :),not_complaint
nope please,not_complaint
nope!,not_complaint
nope.,not_complaint
nope?,not_complaint
ok,not_complaint
ok :),not_complaint
ok please,not_complaint
ok thank you,not_complaint
ok thank you :),not_complaint
ok thank you please,not_complaint
ok thank you!,not_complaint
ok thank you.,not_complaint
ok thank you?,not_complaint
ok!,not_complaint
ok.,not_complaint
ok?,not_complaint
okay,not_complaint
okay :),not_complaint
okay please,not_complaint
okay thanks,not_complaint
okay thanks :),not_complaint
okay thanks please,not_complaint
okay thanks!,not_complaint
okay thanks.,not_complaint
okay thanks?,not_complaint
okay!,not_complaint
okay.,not_complaint
okay?,not_complaint
play a game with me,not_complaint
play a game with me :),not_complaint
play a game with me please,not_complaint
play a game with me!,not_complaint
play a game with me.,not_complaint
play a game with me?,not_complaint
please I am doing my college assignment,not_complaint
please I am excited for my vacation,not_complaint
please I am feeling happy today,not_complaint
please I am going to college today,not_complaint
please I am learning how to drive,not_complaint
please I am studying computer science,not_complaint
please I ate pizza for lunch,not_complaint
please I bought a new laptop yesterday,not_complaint
please I had a cup of coffee,not_complaint
please I love playing basketball,not_complaint
please I love watching movies on weekends,not_complaint
please alright,not_complaint
please alright got it,not_complaint
please appreciate it,not_complaint
please are you a robot,not_complaint
please are you an ai,not_complaint
please are you human,not_complaint
please bye,not_complaint
please can you help me with my math homework,not_complaint
please can you summarize this paragraph,not_complaint
please can you talk to me,not_complaint
please catch you later,not_complaint
please cool,not_complaint
please cool thanks,not_complaint
please correct the grammar in this sentence,not_complaint
please define jurisprudence,not_complaint
please do you have feelings,not_complaint
please do you know any funny jokes,not_complaint
please do you know riddles,not_complaint
please do you like music,not_complaint
please evening,not_complaint
please explain quantum physics,not_complaint
please explain theory of relativity,not_complaint
please fine,not_complaint
please give me a recipe for pasta,not_complaint
please give me a riddle to solve,not_complaint
please give me some study tips,not_complaint
please good afternoon,not_complaint
please good evening,not_complaint
please good morning,not_complaint
please good night,not_complaint
please good night and bye,not_complaint
please goodbye,not_complaint
please got it,not_complaint
please great,not_complaint
please greetings,not_complaint
please have a great day,not_complaint
please have a nice day,not_complaint
please hello,not_complaint
please hello assistant,not_complaint
please hello bot,not_complaint
please hello how are you,not_complaint
please hello there,not_complaint
please hello there bot,not_complaint
please help,not_complaint
please hey,not_complaint
please hey judi,not_complaint
please hey there,not_complaint
please hi,not_complaint
please hi bot,not_complaint
please hi judi,not_complaint
please hmm,not_complaint
please how,not_complaint
please how are you,not_complaint
please how are you doing,not_complaint
please how do computers work,not_complaint
please how do you calculate the area of a circle,not_complaint
please how do you work,not_complaint
please how does photosynthesis work,not_complaint
please how does the judiciary system work,not_complaint
please how far is the moon,not_complaint
please how is it going,not_complaint
please how many articles are in the Indian constitution,not_complaint
please how many continents are there,not_complaint
please how many planets are in our solar system,not_complaint
please how to become an advocate in India,not_complaint
please how to prepare for exams,not_complaint
please how to write a formal email,not_complaint
please how's the weather today,not_complaint
please how's your day,not_complaint
please howdy,not_complaint
please i appreciate your help,not_complaint
please is anyone there,not_complaint
please k,not_complaint
please listening to music helps me relax,not_complaint
please make me laugh,not_complaint
please many thanks,not_complaint
please morning,not_complaint
please my exam is tomorrow morning,not_complaint
please nah,not_complaint
please namaste,not_complaint
please no,not_complaint
please no problem,not_complaint
please nope,not_complaint
please ok,not_complaint
please ok thank you,not_complaint
please okay,not_complaint
please okay thanks,not_complaint
please play a game with me,not_complaint
please pls,not_complaint
please recommend a good book to read,not_complaint
please recommend some relaxing songs,not_complaint
please salutations,not_complaint
please see you,not_complaint
please see you later,not_complaint
please sing a song,not_complaint
please solve 5x + 3 = 18,not_complaint
please sure,not_complaint
please take care,not_complaint
please talk to you soon,not_complaint
please tell me a fun fact,not_complaint
please tell me a joke,not_complaint
please tell me a story,not_complaint
please tell me about law schools,not_complaint
please tell me about the solar system,not_complaint
please tell me about yourself,not_complaint
please tell me another joke,not_complaint
please tell me something interesting,not_complaint
please test,not_complaint
please test message,not_complaint
please testing,not_complaint
please testing 123,not_complaint
please thank you,not_complaint
please thank you so much,not_complaint
please thank you very much,not_complaint
please thanks,not_complaint
please thanks a lot,not_complaint
please thanks for your help,not_complaint
please the library is quiet today,not_complaint
please today is a very sunny day,not_complaint
please translate hello to Spanish,not_complaint
please understood,not_complaint
please what,not_complaint
please what are your capabilities,not_complaint
please what are your features,not_complaint
please what can you do,not_complaint
please what does the supreme court do,not_complaint
please what is 15 multiplied by 8,not_complaint
please what is 2 + 2,not_complaint
please what is DNA,not_complaint
please what is a judge,not_complaint
please what is a lawyer,not_complaint
please what is a synonym for intelligent,not_complaint
please what is law,not_complaint
please what is legal aid,not_complaint
please what is python programming,not_complaint
please what is the boiling point of water,not_complaint
please what is the capital of France,not_complaint
please what is the capital of India,not_complaint
please what is the capital of Japan,not_complaint
please what is the constitution,not_complaint
please what is the currency of the UK,not_complaint
please what is the largest ocean,not_complaint
please what is the speed of light,not_complaint
please what is the square root of 144,not_complaint
please what is the tallest mountain in the world,not_complaint
please what is the weather like,not_complaint
please what is your favorite food,not_complaint
please what is your favorite movie,not_complaint
please what is your name,not_complaint
please what is your purpose,not_complaint
please what's up,not_complaint
please where do you live,not_complaint
please who are you,not_complaint
please who created this system,not_complaint
please who discovered gravity,not_complaint
please who is the best football player,not_complaint
please who is the chief justice of India,not_complaint
please who is the prime minister of India,not_complaint
please who made you,not_complaint
please who wrote Romeo and Juliet,not_complaint
please why,not_complaint
please why is the sky blue,not_complaint
please write a short poem about nature,not_complaint
please yeah,not_complaint
please yep,not_complaint
please yes,not_complaint
please yo,not_complaint
pls,not_complaint
pls :),not_complaint
pls please,not_complaint
pls!,not_complaint
pls.,not_complaint
pls?,not_complaint
recommend a good book to read,not_complaint
recommend a good book to read :),not_complaint
recommend a good book to read please,not_complaint
recommend a good book to read!,not_complaint
recommend a good book to read.,not_complaint
recommend a good book to read?,not_complaint
recommend some relaxing songs,not_complaint
recommend some relaxing songs :),not_complaint
recommend some relaxing songs please,not_complaint
recommend some relaxing songs!,not_complaint
recommend some relaxing songs.,not_complaint
recommend some relaxing songs?,not_complaint
salutations,not_complaint
salutations :),not_complaint
salutations please,not_complaint
salutations!,not_complaint
salutations.,not_complaint
salutations?,not_complaint
see you,not_complaint
see you :),not_complaint
see you later,not_complaint
see you later :),not_complaint
see you later please,not_complaint
see you later!,not_complaint
see you later.,not_complaint
see you later?,not_complaint
see you please,not_complaint
see you!,not_complaint
see you.,not_complaint
see you?,not_complaint
sing a song,not_complaint
sing a song :),not_complaint
sing a song please,not_complaint
sing a song!,not_complaint
sing a song.,not_complaint
sing a song?,not_complaint
solve 5x + 3 = 18,not_complaint
solve 5x + 3 = 18 :),not_complaint
solve 5x + 3 = 18 please,not_complaint
solve 5x + 3 = 18!,not_complaint
solve 5x + 3 = 18.,not_complaint
solve 5x + 3 = 18?,not_complaint
sure,not_complaint
sure :),not_complaint
sure please,not_complaint
sure!,not_complaint
sure.,not_complaint
sure?,not_complaint
take care,not_complaint
take care :),not_complaint
take care please,not_complaint
take care!,not_complaint
take care.,not_complaint
take care?,not_complaint
talk to you soon,not_complaint
talk to you soon :),not_complaint
talk to you soon please,not_complaint
talk to you soon!,not_complaint
talk to you soon.,not_complaint
talk to you soon?,not_complaint
tell me a fun fact,not_complaint
tell me a fun fact :),not_complaint
tell me a fun fact please,not_complaint
tell me a fun fact!,not_complaint
tell me a fun fact.,not_complaint
tell me a fun fact?,not_complaint
tell me a joke,not_complaint
tell me a joke :),not_complaint
tell me a joke please,not_complaint
tell me a joke!,not_complaint
tell me a joke.,not_complaint
tell me a joke?,not_complaint
tell me a story,not_complaint
tell me a story :),not_complaint
tell me a story please,not_complaint
tell me a story!,not_complaint
tell me a story.,not_complaint
tell me a story?,not_complaint
tell me about law schools,not_complaint
tell me about law schools :),not_complaint
tell me about law schools please,not_complaint
tell me about law schools!,not_complaint
tell me about law schools.,not_complaint
tell me about law schools?,not_complaint
tell me about the solar system,not_complaint
tell me about the solar system :),not_complaint
tell me about the solar system please,not_complaint
tell me about the solar system!,not_complaint
tell me about the solar system.,not_complaint
tell me about the solar system?,not_complaint
tell me about yourself,not_complaint
tell me about yourself :),not_complaint
tell me about yourself please,not_complaint
tell me about yourself!,not_complaint
tell me about yourself.,not_complaint
tell me about yourself?,not_complaint
tell me another joke,not_complaint
tell me another joke :),not_complaint
tell me another joke please,not_complaint
tell me another joke!,not_complaint
tell me another joke.,not_complaint
tell me another joke?,not_complaint
tell me something interesting,not_complaint
tell me something interesting :),not_complaint
tell me something interesting please,not_complaint
tell me something interesting!,not_complaint
tell me something interesting.,not_complaint
tell me something interesting?,not_complaint
test,not_complaint
test :),not_complaint
test message,not_complaint
test message :),not_complaint
test message please,not_complaint
test message!,not_complaint
test message.,not_complaint
test message?,not_complaint
test please,not_complaint
test!,not_complaint
test.,not_complaint
test?,not_complaint
testing,not_complaint
testing 123,not_complaint
testing 123 :),not_complaint
testing 123 please,not_complaint
testing 123!,not_complaint
testing 123.,not_complaint
testing 123?,not_complaint
testing :),not_complaint
testing please,not_complaint
testing!,not_complaint
testing.,not_complaint
testing?,not_complaint
thank you,not_complaint
thank you :),not_complaint
thank you please,not_complaint
thank you so much,not_complaint
thank you so much :),not_complaint
thank you so much please,not_complaint
thank you so much!,not_complaint
thank you so much.,not_complaint
thank you so much?,not_complaint
thank you very much,not_complaint
thank you very much :),not_complaint
thank you very much please,not_complaint
thank you very much!,not_complaint
thank you very much.,not_complaint
thank you very much?,not_complaint
thank you!,not_complaint
thank you.,not_complaint
thank you?,not_complaint
thanks,not_complaint
thanks :),not_complaint
thanks a lot,not_complaint
thanks a lot :),not_complaint
thanks a lot please,not_complaint
thanks a lot!,not_complaint
thanks a lot.,not_complaint
thanks a lot?,not_complaint
thanks for your help,not_complaint
thanks for your help :),not_complaint
thanks for your help please,not_complaint
thanks for your help!,not_complaint
thanks for your help.,not_complaint
thanks for your help?,not_complaint
thanks please,not_complaint
thanks!,not_complaint
thanks.,not_complaint
thanks?,not_complaint
the library is quiet today,not_complaint
the library is quiet today :),not_complaint
the library is quiet today please,not_complaint
the library is quiet today!,not_complaint
the library is quiet today.,not_complaint
the library is quiet today?,not_complaint
today is a very sunny day,not_complaint
today is a very sunny day :),not_complaint
today is a very sunny day please,not_complaint
today is a very sunny day!,not_complaint
today is a very sunny day.,not_complaint
today is a very sunny day?,not_complaint
translate hello to Spanish,not_complaint
translate hello to Spanish :),not_complaint
translate hello to Spanish please,not_complaint
translate hello to Spanish!,not_complaint
translate hello to Spanish.,not_complaint
translate hello to Spanish?,not_complaint
translate hello to spanish,not_complaint
understood,not_complaint
understood :),not_complaint
understood please,not_complaint
understood!,not_complaint
understood.,not_complaint
understood?,not_complaint
what,not_complaint
what :),not_complaint
what are your capabilities,not_complaint
what are your capabilities :),not_complaint
what are your capabilities please,not_complaint
what are your capabilities!,not_complaint
what are your capabilities.,not_complaint
what are your capabilities?,not_complaint
what are your features,not_complaint
what are your features :),not_complaint
what are your features please,not_complaint
what are your features!,not_complaint
what are your features.,not_complaint
what are your features?,not_complaint
what can you do,not_complaint
what can you do :),not_complaint
what can you do please,not_complaint
what can you do!,not_complaint
what can you do.,not_complaint
what can you do?,not_complaint
what does the supreme court do,not_complaint
what does the supreme court do :),not_complaint
what does the supreme court do please,not_complaint
what does the supreme court do!,not_complaint
what does the supreme court do.,not_complaint
what does the supreme court do?,not_complaint
what is 15 multiplied by 8,not_complaint
what is 15 multiplied by 8 :),not_complaint
what is 15 multiplied by 8 please,not_complaint
what is 15 multiplied by 8!,not_complaint
what is 15 multiplied by 8.,not_complaint
what is 15 multiplied by 8?,not_complaint
what is 2 + 2,not_complaint
what is 2 + 2 :),not_complaint
what is 2 + 2 please,not_complaint
what is 2 + 2!,not_complaint
what is 2 + 2.,not_complaint
what is 2 + 2?,not_complaint
what is DNA,not_complaint
what is DNA :),not_complaint
what is DNA please,not_complaint
what is DNA!,not_complaint
what is DNA.,not_complaint
what is DNA?,not_complaint
what is a judge,not_complaint
what is a judge :),not_complaint
what is a judge please,not_complaint
what is a judge!,not_complaint
what is a judge.,not_complaint
what is a judge?,not_complaint
what is a lawyer,not_complaint
what is a lawyer :),not_complaint
what is a lawyer please,not_complaint
what is a lawyer!,not_complaint
what is a lawyer.,not_complaint
what is a lawyer?,not_complaint
what is a synonym for intelligent,not_complaint
what is a synonym for intelligent :),not_complaint
what is a synonym for intelligent please,not_complaint
what is a synonym for intelligent!,not_complaint
what is a synonym for intelligent.,not_complaint
what is a synonym for intelligent?,not_complaint
what is dna,not_complaint
what is law,not_complaint
what is law :),not_complaint
what is law please,not_complaint
what is law!,not_complaint
what is law.,not_complaint
what is law?,not_complaint
what is legal aid,not_complaint
what is legal aid :),not_complaint
what is legal aid please,not_complaint
what is legal aid!,not_complaint
what is legal aid.,not_complaint
what is legal aid?,not_complaint
what is python programming,not_complaint
what is python programming :),not_complaint
what is python programming please,not_complaint
what is python programming!,not_complaint
what is python programming.,not_complaint
what is python programming?,not_complaint
what is the boiling point of water,not_complaint
what is the boiling point of water :),not_complaint
what is the boiling point of water please,not_complaint
what is the boiling point of water!,not_complaint
what is the boiling point of water.,not_complaint
what is the boiling point of water?,not_complaint
what is the capital of France,not_complaint
what is the capital of France :),not_complaint
what is the capital of France please,not_complaint
what is the capital of France!,not_complaint
what is the capital of France.,not_complaint
what is the capital of France?,not_complaint
what is the capital of India,not_complaint
what is the capital of India :),not_complaint
what is the capital of India please,not_complaint
what is the capital of India!,not_complaint
what is the capital of India.,not_complaint
what is the capital of India?,not_complaint
what is the capital of Japan,not_complaint
what is the capital of Japan :),not_complaint
what is the capital of Japan please,not_complaint
what is the capital of Japan!,not_complaint
what is the capital of Japan.,not_complaint
what is the capital of Japan?,not_complaint
what is the capital of france,not_complaint
what is the capital of india,not_complaint
what is the capital of japan,not_complaint
what is the constitution,not_complaint
what is the constitution :),not_complaint
what is the constitution please,not_complaint
what is the constitution!,not_complaint
what is the constitution.,not_complaint
what is the constitution?,not_complaint
what is the currency of the UK,not_complaint
what is the currency of the UK :),not_complaint
what is the currency of the UK please,not_complaint
what is the currency of the UK!,not_complaint
what is the currency of the UK.,not_complaint
what is the currency of the UK?,not_complaint
what is the currency of the uk,not_complaint
what is the largest ocean,not_complaint
